"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"6q12","6",65037517,NA,"EYS",NA,NA,"ENSG00000188107",NA,NA,"rs4631249-?","rs4631249",0,4631249,"intron_variant",0,"NR",8e-13,12.0969100130081,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"13q34","13",112880068,NA,"ATP11A",NA,NA,"ENSG00000068650",NA,NA,"rs1278766-?","rs1278766",0,1278766,"intron_variant",0,"NR",8e-13,12.0969100130081,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"3p22.3","3",34456426,NA,"LINC01811",NA,NA,"ENSG00000226320",NA,NA,"rs7648156-?","rs7648156",0,7648156,"intron_variant",0,"NR",1e-12,12,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"7q22.1","7",103890516,NA,"RELN",NA,NA,"ENSG00000189056",NA,NA,"rs13236155-?","rs13236155",0,13236155,"intron_variant",0,"NR",1e-12,12,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"7p15.3","7",20939573,NA,"LINC01162",NA,NA,"ENSG00000232790",NA,NA,"rs10275740-?","rs10275740",0,10275740,"intron_variant",0,"NR",2e-12,11.698970004336,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"3p25.1","3",13396819,NA,"NUP210",NA,NA,"ENSG00000132182",NA,NA,"rs6807014-?","rs6807014",0,6807014,"intron_variant",0,"NR",2e-12,11.698970004336,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"7p14.3","7",29534251,NA,"PRR15-DT",NA,NA,"ENSG00000223813",NA,NA,"rs75856861-?","rs75856861",0,75856861,"intron_variant",0,"NR",2e-12,11.698970004336,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"21q21.1","21",21332060,NA,"NCAM2",NA,NA,"ENSG00000154654",NA,NA,"rs9977864-?","rs9977864",0,9977864,"intron_variant",0,"NR",2e-12,11.698970004336,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"16p13.3","16",7233489,NA,"RBFOX1",NA,NA,"ENSG00000078328",NA,NA,"rs2881439-?","rs2881439",0,2881439,"intron_variant",0,"NR",3e-12,11.5228787452803,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"7q36.1","7",149243782,NA,"ZNF212",NA,NA,"ENSG00000170260",NA,NA,"rs10241873-?","rs10241873",0,10241873,"intron_variant",0,"NR",3e-12,11.5228787452803,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"22q12.3","22",37013185,NA,"TST",NA,NA,"ENSG00000128311",NA,NA,"rs5756482-?","rs5756482",0,5756482,"intron_variant",0,"NR",4e-12,11.397940008672,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"12p12.3","12",16190934,NA,"SLC15A5",NA,NA,"ENSG00000188991",NA,NA,"rs1913256-?","rs1913256",0,1913256,"intron_variant",0,"NR",4e-12,11.397940008672,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"Xq22.1","X",102882239,NA,"LINC00630",NA,NA,"ENSG00000223546",NA,NA,"rs62601999-?","rs62601999",0,62601999,"intron_variant",0,"NR",4e-12,11.397940008672,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"16p13.3","16",6757518,NA,"RBFOX1",NA,NA,"ENSG00000078328",NA,NA,"rs11077081-?","rs11077081",0,11077081,"intron_variant",0,"NR",4e-12,11.397940008672,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"7q31.32","7",122431137,NA,"CADPS2",NA,NA,"ENSG00000081803",NA,NA,"rs11972946-?","rs11972946",0,11972946,"intron_variant",0,"NR",4e-12,11.397940008672,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"16p12.1","16",27952028,NA,"GSG1L",NA,NA,"ENSG00000169181",NA,NA,"rs749116-?","rs749116",0,749116,"intron_variant",0,"NR",3e-11,10.5228787452803,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"1q24.2","1",168711010,NA,"LINC00970, LINC00970, DPT",NA,NA,"ENSG00000203601, ENSG00000293597, ENSG00000143196",NA,NA,"rs12084348-?","rs12084348",0,12084348,"intron_variant",0,"NR",3e-11,10.5228787452803,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"22q13.1","22",37889293,NA,"EIF3L",NA,NA,"ENSG00000100129",NA,NA,"rs6000926-?","rs6000926",0,6000926,"3_prime_UTR_variant",0,"NR",3e-11,10.5228787452803,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"3p22.3","3",34413062,NA,"LINC01811",NA,NA,"ENSG00000226320",NA,NA,"rs12639492-?","rs12639492",0,12639492,"intron_variant",0,"NR",5e-11,10.301029995664,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"20p13","20",4999240,NA,"SLC23A2",NA,NA,"ENSG00000089057",NA,NA,"rs4815759-?","rs4815759",0,4815759,"intron_variant",0,"NR",5e-11,10.301029995664,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"7p14.3","7",29545415,NA,"PRR15-DT",NA,NA,"ENSG00000223813",NA,NA,"rs10228377-?","rs10228377",0,10228377,"intron_variant",0,"NR",5e-11,10.301029995664,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"1p36.11","1",23725121,NA,"ELOA-AS1",NA,NA,"ENSG00000236810",NA,NA,"rs12040737-?","rs12040737",0,12040737,"intron_variant",0,"NR",5e-11,10.301029995664,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"13q22.1","13",74069782,NA,"KLF12",NA,NA,"ENSG00000118922",NA,NA,"rs9565073-?","rs9565073",0,9565073,"intron_variant",0,"NR",5e-11,10.301029995664,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"12p12.3","12",16263055,NA,"SLC15A5",NA,NA,"ENSG00000188991",NA,NA,"rs11056845-?","rs11056845",0,11056845,"intron_variant",0,"NR",6e-11,10.2218487496164,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"3q21.2","3",125506584,NA,"SNX4",NA,NA,"ENSG00000114520",NA,NA,"rs9881397-?","rs9881397",0,9881397,"intron_variant",0,"NR",7e-11,10.1549019599857,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"15q21.3","15",54081947,NA,"UNC13C",NA,NA,"ENSG00000137766",NA,NA,"rs11856452-?","rs11856452",0,11856452,"intron_variant",0,"NR",7e-11,10.1549019599857,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"8p23.3","8",1523444,NA,"DLGAP2",NA,NA,"ENSG00000198010",NA,NA,"rs55670698-?","rs55670698",0,55670698,"intron_variant",0,"NR",8e-11,10.0969100130081,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"6p21.33","6",31058657,NA,"HCG22",NA,NA,"ENSG00000228789",NA,NA,"rs2517523-?","rs2517523",0,2517523,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"4q21.22","4",81898073,NA,"RASGEF1B",NA,NA,"ENSG00000138670",NA,NA,"rs7696403-?","rs7696403",0,7696403,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"3p26.3","3",2792042,NA,"CNTN4",NA,NA,"ENSG00000144619",NA,NA,"rs7621820-?","rs7621820",0,7621820,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"18q12.1","18",31569180,NA,"TTR",NA,NA,"ENSG00000118271",NA,NA,"rs4799576-?","rs4799576",0,4799576,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"2p25.1","2",10614666,NA,"NOL10",NA,NA,"ENSG00000115761",NA,NA,"rs7566875-?","rs7566875",0,7566875,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"10p11.21","10",34297761,NA,"PARD3",NA,NA,"ENSG00000148498",NA,NA,"rs2007655-?","rs2007655",0,2007655,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2023-02-27","36662838","Slomian D","2023-01-20","PLoS One","www.ncbi.nlm.nih.gov/pubmed/36662838","Better safe than sorry-Whole-genome sequencing indicates that missense variants are significant in susceptibility to COVID-19.","Severe COVID-19 infection","235 severe cases, up to 841 resistant, benign or mild controls",NA,"16p12.3","16",20372378,NA,"PDILT",NA,NA,"ENSG00000169340",NA,NA,"rs4606726-?","rs4606726",0,4606726,"intron_variant",0,"NR",1e-10,10,NA,NA,NA,"Illumina [15489173]","N","severe acute respiratory syndrome, COVID-19","http://www.ebi.ac.uk/efo/EFO_0000694, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90255357","Genome-wide sequencing"
"2022-10-07","34465742","Li Y","2021-08-31","Cell Discov","www.ncbi.nlm.nih.gov/pubmed/34465742","Genome-wide association study of COVID-19 severity among the Chinese population.","Severe COVID-19 disease","863 Chinese ancestry severe/critical cases, 529 Chinese ancestry mild/moderate controls","43 East Asian ancestry severe/critical cases, 127 East Asian ancestry mild/moderate controls, 862 East Asian ancestry naïve controls, 386 East Asian or South Asian critically ill cases, 1,930 East Asian or South Asian naïve controls","11q23.3","11",114726432,NA,"NXPE2 - CADM1","ENSG00000204361","ENSG00000182985",NA,19363,442786,"rs1712779-T","rs1712779",0,1712779,"intergenic_variant",1,"0.166",1e-08,8,NA,0.62,"[0.52-0.73]","Affymetrix [8227125] (imputed)","N","COVID-19 symptoms measurement, COVID-19","http://www.ebi.ac.uk/efo/EFO_0600019, http://purl.obolibrary.org/obo/MONDO_0100096","GCST90038450","Genome-wide genotyping array"
"2022-04-22","34115965","Kosmicki JA","2021-06-03","Am J Hum Genet","www.ncbi.nlm.nih.gov/pubmed/34115965","Pan-ancestry exome-wide association analyses of COVID-19 outcomes in 586,157 individuals.","COVID-19","1,146 African ancestry cases, 21,959 African ancestry controls, 88 Admixed American cases, 1,307 Admixed American controls, 80 East Asian ancestry cases, 2,085 East Asian ancestry controls, 18,920 European ancestry cases, 530,629 European ancestry controls, 718 South Asian ancestry cases, 9,225 South Asian ancestry controls",NA,"7q34","7",139064911,NA,"ZC3HAV1",NA,NA,"ENSG00000105939",NA,NA,"rs769102632-A","rs769102632",0,769102632,"missense_variant",0,"2.0E-5",3e-08,7.52287874528034,NA,26.72,"[8.37-85.38]","NR [7000000]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90093364","Exome-wide sequencing"
"2022-04-22","34115965","Kosmicki JA","2021-06-03","Am J Hum Genet","www.ncbi.nlm.nih.gov/pubmed/34115965","Pan-ancestry exome-wide association analyses of COVID-19 outcomes in 586,157 individuals.","COVID-19","1,146 African ancestry cases, 21,959 African ancestry controls, 88 Admixed American cases, 1,307 Admixed American controls, 80 East Asian ancestry cases, 2,085 East Asian ancestry controls, 18,920 European ancestry cases, 530,629 European ancestry controls, 718 South Asian ancestry cases, 9,225 South Asian ancestry controls",NA,"3p14.3","3",58150200,NA,"FLNB",NA,NA,"ENSG00000136068",NA,NA,"rs1256764500-G","rs1256764500",0,1256764500,"missense_variant",0,"1.0E-5",4e-08,7.39794000867204,NA,26.6,"[8.25-85.77]","NR [7000000]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90093364","Exome-wide sequencing"
"2022-04-22","34115965","Kosmicki JA","2021-06-03","Am J Hum Genet","www.ncbi.nlm.nih.gov/pubmed/34115965","Pan-ancestry exome-wide association analyses of COVID-19 outcomes in 586,157 individuals.","COVID-19 (hospitalized vs population)","302 African ancestry cases, 18,909 African ancestry controls, 4,478 European ancestry cases, 530,629 European ancestry controls, 148 South Asian ancestry cases, 9,225 South Asian ancestry controls",NA,"1p31.3","1",66814184,NA,"DNAI4",NA,NA,"ENSG00000152763",NA,NA,"rs754119466-G","rs754119466",0,754119466,"splice_polypyrimidine_tract_variant",0,"4.0E-5",3e-09,8.52287874528034,NA,49.21,"[13.61-177.85]","NR [7000000]","N","COVID-19","http://purl.obolibrary.org/obo/MONDO_0100096","GCST90093366","Exome-wide sequencing"
